,gwicid,time_period,season,count,swl_ground,change,latitude,longitude
1453,191557,2020-2023,spring,10,4.720000000000001,0.72,46.63068274,-112.0843896
1454,191557,2020-2023,summer,7,3.287142857142857,-0.3,46.63068274,-112.0843896
1455,191557,2020-2023,fall,4,5.59,-0.08,46.63068274,-112.0843896
1456,193012,prior to 2000,winter,0,,,46.61566231,-111.9818919
1457,193012,prior to 2000,spring,0,,,46.61566231,-111.9818919
1458,193012,prior to 2000,summer,0,,,46.61566231,-111.9818919
1459,193012,prior to 2000,fall,0,,,46.61566231,-111.9818919
1460,193012,2000-2003,winter,2,29.22,,46.61566231,-111.9818919
1461,193012,2000-2003,spring,3,27.406666666666666,,46.61566231,-111.9818919
1462,193012,2000-2003,summer,3,21.896666666666665,,46.61566231,-111.9818919
1463,193012,2000-2003,fall,2,26.85,,46.61566231,-111.9818919
1464,193012,2004-2007,winter,8,28.622500000000002,-0.02,46.61566231,-111.9818919
1465,193012,2004-2007,spring,8,24.29,-0.11,46.61566231,-111.9818919
1466,193012,2004-2007,summer,9,21.48,-0.02,46.61566231,-111.9818919
1467,193012,2004-2007,fall,11,25.422727272727272,-0.05,46.61566231,-111.9818919
1468,193012,2008-2011,winter,11,28.613636363636363,-0.0,46.61566231,-111.9818919
1469,193012,2008-2011,spring,13,26.335384615384616,0.08,46.61566231,-111.9818919
1470,193012,2008-2011,summer,12,19.916666666666668,-0.07,46.61566231,-111.9818919
1471,193012,2008-2011,fall,12,24.875,-0.02,46.61566231,-111.9818919
1472,193012,2012-2015,winter,12,28.40833333333333,-0.01,46.61566231,-111.9818919
1473,193012,2012-2015,spring,12,25.214166666666667,-0.04,46.61566231,-111.9818919
1474,193012,2012-2015,summer,12,20.81083333333333,0.04,46.61566231,-111.9818919
1475,193012,2012-2015,fall,12,25.705,0.03,46.61566231,-111.9818919
1476,193012,2016-2019,winter,10,28.604000000000003,0.01,46.61566231,-111.9818919
1477,193012,2016-2019,spring,11,25.74090909090909,0.02,46.61566231,-111.9818919
1478,193012,2016-2019,summer,11,22.181818181818183,0.07,46.61566231,-111.9818919
1479,193012,2016-2019,fall,8,25.66125,-0.0,46.61566231,-111.9818919
1480,193012,2020-2023,winter,1,27.03,-0.06,46.61566231,-111.9818919
1481,193012,2020-2023,spring,4,26.8975,0.04,46.61566231,-111.9818919
1482,193012,2020-2023,summer,6,19.548333333333336,-0.12,46.61566231,-111.9818919
1483,193012,2020-2023,fall,2,24.305,-0.05,46.61566231,-111.9818919
1484,195637,prior to 2000,winter,0,,,46.71025566,-111.9784574
1485,195637,prior to 2000,spring,1,5.72,,46.71025566,-111.9784574
1486,195637,prior to 2000,summer,2,7.07,,46.71025566,-111.9784574
1487,195637,prior to 2000,fall,2,6.994999999999999,,46.71025566,-111.9784574
1488,195637,2000-2003,winter,1,6.2,,46.71025566,-111.9784574
1489,195637,2000-2003,spring,2,6.125,0.07,46.71025566,-111.9784574
1490,195637,2000-2003,summer,1,5.74,-0.19,46.71025566,-111.9784574
1491,195637,2000-2003,fall,0,,0.0,46.71025566,-111.9784574
1492,195637,2004-2007,winter,9,5.905555555555555,-0.05,46.71025566,-111.9784574
1493,195637,2004-2007,spring,9,5.915555555555556,-0.03,46.71025566,-111.9784574
1494,195637,2004-2007,summer,8,5.9350000000000005,0.03,46.71025566,-111.9784574
1495,195637,2004-2007,fall,12,5.416666666666667,-0.23,46.71025566,-111.9784574
1496,195637,2008-2011,winter,12,6.868333333333333,0.16,46.71025566,-111.9784574
1497,195637,2008-2011,spring,11,8.917272727272728,0.51,46.71025566,-111.9784574
1498,195637,2008-2011,summer,12,9.0075,0.52,46.71025566,-111.9784574
1499,195637,2008-2011,fall,12,9.03,0.67,46.71025566,-111.9784574
1500,195637,2012-2015,winter,12,10.839166666666666,0.58,46.71025566,-111.9784574
1501,195637,2012-2015,spring,12,10.714166666666666,0.2,46.71025566,-111.9784574
1502,195637,2012-2015,summer,10,9.394,0.04,46.71025566,-111.9784574
1503,195637,2012-2015,fall,12,9.1425,0.01,46.71025566,-111.9784574
1504,195637,2016-2019,winter,10,5.392,-0.5,46.71025566,-111.9784574
1505,195637,2016-2019,spring,12,5.634166666666666,-0.47,46.71025566,-111.9784574
1506,195637,2016-2019,summer,10,5.686,-0.39,46.71025566,-111.9784574
1507,195637,2016-2019,fall,8,5.59375,-0.39,46.71025566,-111.9784574
1508,195637,2020-2023,winter,0,,0.0,46.71025566,-111.9784574
1509,195637,2020-2023,spring,0,,0.0,46.71025566,-111.9784574
1510,195637,2020-2023,summer,0,,0.0,46.71025566,-111.9784574
1511,195637,2020-2023,fall,0,,0.0,46.71025566,-111.9784574
1512,199993,prior to 2000,winter,0,,,46.713762,-112.0265034
1513,199993,prior to 2000,spring,0,,,46.713762,-112.0265034
1514,199993,prior to 2000,summer,0,,,46.713762,-112.0265034
1515,199993,prior to 2000,fall,0,,,46.713762,-112.0265034
1516,199993,2000-2003,winter,0,,,46.713762,-112.0265034
1517,199993,2000-2003,spring,0,,,46.713762,-112.0265034
1518,199993,2000-2003,summer,0,,,46.713762,-112.0265034
1519,199993,2000-2003,fall,0,,,46.713762,-112.0265034
1520,199993,2004-2007,winter,9,65.9088888888889,,46.713762,-112.0265034
1521,199993,2004-2007,spring,9,67.76,,46.713762,-112.0265034
1522,199993,2004-2007,summer,10,64.116,,46.713762,-112.0265034
1523,199993,2004-2007,fall,9,63.83888888888888,,46.713762,-112.0265034
1524,199993,2008-2011,winter,12,66.76833333333333,0.01,46.713762,-112.0265034
1525,199993,2008-2011,spring,11,68.90454545454546,0.02,46.713762,-112.0265034
1526,199993,2008-2011,summer,10,64.37,0.0,46.713762,-112.0265034
1527,199993,2008-2011,fall,12,62.55583333333333,-0.02,46.713762,-112.0265034
1528,199993,2012-2015,winter,11,63.14636363636364,-0.05,46.713762,-112.0265034
1529,199993,2012-2015,spring,11,64.90545454545455,-0.06,46.713762,-112.0265034
1530,199993,2012-2015,summer,11,60.07090909090909,-0.07,46.713762,-112.0265034
1531,199993,2012-2015,fall,12,60.16416666666667,-0.04,46.713762,-112.0265034
1532,199993,2016-2019,winter,11,65.43454545454546,0.04,46.713762,-112.0265034
1533,199993,2016-2019,spring,11,67.00090909090909,0.03,46.713762,-112.0265034
1534,199993,2016-2019,summer,9,64.11666666666667,0.07,46.713762,-112.0265034
1535,199993,2016-2019,fall,9,62.980000000000004,0.05,46.713762,-112.0265034
1536,199993,2020-2023,winter,3,63.80666666666667,-0.02,46.713762,-112.0265034
1537,199993,2020-2023,spring,4,68.14,0.02,46.713762,-112.0265034
1538,199993,2020-2023,summer,2,64.78999999999999,0.01,46.713762,-112.0265034
1539,199993,2020-2023,fall,2,61.04,-0.03,46.713762,-112.0265034
1540,205626,prior to 2000,winter,0,,,46.7326,-111.9745
1541,205626,prior to 2000,spring,0,,,46.7326,-111.9745
1542,205626,prior to 2000,summer,0,,,46.7326,-111.9745
1543,205626,prior to 2000,fall,0,,,46.7326,-111.9745
1544,205626,2000-2003,winter,0,,,46.7326,-111.9745
1545,205626,2000-2003,spring,0,,,46.7326,-111.9745
1546,205626,2000-2003,summer,1,118.86,,46.7326,-111.9745
1547,205626,2000-2003,fall,2,112.86,,46.7326,-111.9745
1548,205626,2004-2007,winter,495,109.78390303030302,,46.7326,-111.9745
1549,205626,2004-2007,spring,799,110.37777847309137,,46.7326,-111.9745
1550,205626,2004-2007,summer,530,117.74903050188679,-0.01,46.7326,-111.9745
1551,205626,2004-2007,fall,431,115.25958816705337,0.02,46.7326,-111.9745
1552,205626,2008-2011,winter,0,,0.0,46.7326,-111.9745
1553,205626,2008-2011,spring,0,,0.0,46.7326,-111.9745
1554,205626,2008-2011,summer,0,,0.0,46.7326,-111.9745
1555,205626,2008-2011,fall,0,,0.0,46.7326,-111.9745
1556,205626,2012-2015,winter,0,,0.0,46.7326,-111.9745
1557,205626,2012-2015,spring,0,,0.0,46.7326,-111.9745
1558,205626,2012-2015,summer,0,,0.0,46.7326,-111.9745
1559,205626,2012-2015,fall,0,,0.0,46.7326,-111.9745
1560,205626,2016-2019,winter,3,137.15,0.25,46.7326,-111.9745
1561,205626,2016-2019,spring,3,138.88333333333333,0.26,46.7326,-111.9745
1562,205626,2016-2019,summer,1,157.05,0.33,46.7326,-111.9745
1563,205626,2016-2019,fall,3,145.78333333333333,0.26,46.7326,-111.9745
1564,205626,2020-2023,winter,2,123.4,-0.1,46.7326,-111.9745
1565,205626,2020-2023,spring,2,112.69999999999999,-0.19,46.7326,-111.9745
1566,205626,2020-2023,summer,2,141.6,-0.1,46.7326,-111.9745
1567,205626,2020-2023,fall,2,129.0,-0.12,46.7326,-111.9745
1568,206394,prior to 2000,winter,0,,,46.7367201,-112.0272292
1569,206394,prior to 2000,spring,0,,,46.7367201,-112.0272292
1570,206394,prior to 2000,summer,0,,,46.7367201,-112.0272292
1571,206394,prior to 2000,fall,0,,,46.7367201,-112.0272292
1572,206394,2000-2003,winter,0,,,46.7367201,-112.0272292
1573,206394,2000-2003,spring,0,,,46.7367201,-112.0272292
1574,206394,2000-2003,summer,0,,,46.7367201,-112.0272292
1575,206394,2000-2003,fall,3,118.67,,46.7367201,-112.0272292
1576,206394,2004-2007,winter,18,114.12916666666666,,46.7367201,-112.0272292
1577,206394,2004-2007,spring,15,115.12466666666667,,46.7367201,-112.0272292
1578,206394,2004-2007,summer,10,127.06300000000002,,46.7367201,-112.0272292
1579,206394,2004-2007,fall,14,120.77,0.02,46.7367201,-112.0272292
1580,206394,2008-2011,winter,12,117.45333333333333,0.03,46.7367201,-112.0272292
1581,206394,2008-2011,spring,10,116.05499999999999,0.01,46.7367201,-112.0272292
1582,206394,2008-2011,summer,9,129.4188888888889,0.02,46.7367201,-112.0272292
1583,206394,2008-2011,fall,11,120.42909090909092,-0.0,46.7367201,-112.0272292
1584,206394,2012-2015,winter,12,117.82,0.0,46.7367201,-112.0272292
1585,206394,2012-2015,spring,10,120.58399999999999,0.04,46.7367201,-112.0272292
1586,206394,2012-2015,summer,11,131.64181818181817,0.02,46.7367201,-112.0272292
1587,206394,2012-2015,fall,11,123.59454545454545,0.03,46.7367201,-112.0272292
1588,206394,2016-2019,winter,11,119.92545454545456,0.02,46.7367201,-112.0272292
1589,206394,2016-2019,spring,10,120.69200000000001,0.0,46.7367201,-112.0272292
1590,206394,2016-2019,summer,10,132.16400000000002,0.0,46.7367201,-112.0272292
1591,206394,2016-2019,fall,10,122.33099999999999,-0.01,46.7367201,-112.0272292
1592,206394,2020-2023,winter,6,113.68666666666667,-0.05,46.7367201,-112.0272292
1593,206394,2020-2023,spring,7,115.25999999999999,-0.05,46.7367201,-112.0272292
1594,206394,2020-2023,summer,4,121.67,-0.08,46.7367201,-112.0272292
1595,206394,2020-2023,fall,4,117.045,-0.04,46.7367201,-112.0272292
1596,237167,prior to 2000,winter,0,,,46.7046599,-112.0765438
1597,237167,prior to 2000,spring,0,,,46.7046599,-112.0765438
1598,237167,prior to 2000,summer,0,,,46.7046599,-112.0765438
1599,237167,prior to 2000,fall,0,,,46.7046599,-112.0765438
1600,237167,2000-2003,winter,0,,,46.7046599,-112.0765438
1601,237167,2000-2003,spring,0,,,46.7046599,-112.0765438
1602,237167,2000-2003,summer,0,,,46.7046599,-112.0765438
1603,237167,2000-2003,fall,0,,,46.7046599,-112.0765438
1604,237167,2004-2007,winter,0,,,46.7046599,-112.0765438
1605,237167,2004-2007,spring,0,,,46.7046599,-112.0765438
1606,237167,2004-2007,summer,0,,,46.7046599,-112.0765438
1607,237167,2004-2007,fall,0,,,46.7046599,-112.0765438
1608,237167,2008-2011,winter,1579,12.517668328055732,,46.7046599,-112.0765438
1609,237167,2008-2011,spring,3346,11.364377321578003,,46.7046599,-112.0765438
1610,237167,2008-2011,summer,2218,12.682593255635707,,46.7046599,-112.0765438
1611,237167,2008-2011,fall,1461,12.807978933607119,,46.7046599,-112.0765438
1612,237167,2012-2015,winter,10,12.517999999999999,0.0,46.7046599,-112.0765438
1613,237167,2012-2015,spring,11,11.412727272727274,0.0,46.7046599,-112.0765438
1614,237167,2012-2015,summer,12,15.593333333333334,0.23,46.7046599,-112.0765438
1615,237167,2012-2015,fall,11,17.17818181818182,0.34,46.7046599,-112.0765438
1616,237167,2016-2019,winter,11,12.22272727272727,-0.02,46.7046599,-112.0765438
1617,237167,2016-2019,spring,11,7.548181818181818,-0.34,46.7046599,-112.0765438
1618,237167,2016-2019,summer,10,13.915000000000001,-0.11,46.7046599,-112.0765438
1619,237167,2016-2019,fall,8,14.79375,-0.14,46.7046599,-112.0765438
1620,237167,2020-2023,winter,5,13.559999999999999,0.11,46.7046599,-112.0765438
1621,237167,2020-2023,spring,7,13.288571428571428,0.76,46.7046599,-112.0765438
1622,237167,2020-2023,summer,4,14.715,0.06,46.7046599,-112.0765438
1623,237167,2020-2023,fall,4,13.51,-0.09,46.7046599,-112.0765438
1624,254309,prior to 2000,winter,5,37.366,,46.6491086,-112.0461766
1625,254309,prior to 2000,spring,4,30.775,,46.6491086,-112.0461766
1626,254309,prior to 2000,summer,4,25.2125,,46.6491086,-112.0461766
1627,254309,prior to 2000,fall,3,39.99333333333333,,46.6491086,-112.0461766
1628,254309,2000-2003,winter,1,43.2,0.16,46.6491086,-112.0461766
1629,254309,2000-2003,spring,2,32.485,0.06,46.6491086,-112.0461766
1630,254309,2000-2003,summer,2,32.474999999999994,0.29,46.6491086,-112.0461766
1631,254309,2000-2003,fall,1,35.32,-0.12,46.6491086,-112.0461766
1632,254309,2004-2007,winter,1,40.01,-0.07,46.6491086,-112.0461766
1633,254309,2004-2007,spring,3,27.483333333333334,-0.15,46.6491086,-112.0461766
1634,254309,2004-2007,summer,0,,0.0,46.6491086,-112.0461766
1635,254309,2004-2007,fall,4,37.185,0.05,46.6491086,-112.0461766
1636,254309,2008-2011,winter,640,38.9584619796875,-0.03,46.6491086,-112.0461766
1637,254309,2008-2011,spring,2589,32.253111154499805,0.17,46.6491086,-112.0461766
1638,254309,2008-2011,summer,1069,25.164868369504212,-0.23,46.6491086,-112.0461766
1639,254309,2008-2011,fall,943,33.350493505832446,-0.1,46.6491086,-112.0461766
1640,254309,2012-2015,winter,0,,0.0,46.6491086,-112.0461766
1641,254309,2012-2015,spring,0,,0.0,46.6491086,-112.0461766
1642,254309,2012-2015,summer,0,,0.0,46.6491086,-112.0461766
1643,254309,2012-2015,fall,0,,0.0,46.6491086,-112.0461766
1644,254309,2016-2019,winter,0,,0.0,46.6491086,-112.0461766
1645,254309,2016-2019,spring,0,,0.0,46.6491086,-112.0461766
1646,254309,2016-2019,summer,0,,0.0,46.6491086,-112.0461766
1647,254309,2016-2019,fall,0,,0.0,46.6491086,-112.0461766
1648,254309,2020-2023,winter,0,,0.0,46.6491086,-112.0461766
1649,254309,2020-2023,spring,0,,0.0,46.6491086,-112.0461766
1650,254309,2020-2023,summer,0,,0.0,46.6491086,-112.0461766
1651,254309,2020-2023,fall,0,,0.0,46.6491086,-112.0461766
1652,257063,prior to 2000,winter,0,,,46.67530481,-112.0425928
1653,257063,prior to 2000,spring,0,,,46.67530481,-112.0425928
1654,257063,prior to 2000,summer,0,,,46.67530481,-112.0425928
1655,257063,prior to 2000,fall,0,,,46.67530481,-112.0425928
1656,257063,2000-2003,winter,0,,,46.67530481,-112.0425928
1657,257063,2000-2003,spring,0,,,46.67530481,-112.0425928
1658,257063,2000-2003,summer,0,,,46.67530481,-112.0425928
1659,257063,2000-2003,fall,0,,,46.67530481,-112.0425928
1660,257063,2004-2007,winter,0,,,46.67530481,-112.0425928
1661,257063,2004-2007,spring,0,,,46.67530481,-112.0425928
1662,257063,2004-2007,summer,0,,,46.67530481,-112.0425928
1663,257063,2004-2007,fall,0,,,46.67530481,-112.0425928
1664,257063,2008-2011,winter,901,15.011234539400666,,46.67530481,-112.0425928
1665,257063,2008-2011,spring,891,15.422267766554432,,46.67530481,-112.0425928
1666,257063,2008-2011,summer,664,10.011271450301205,,46.67530481,-112.0425928
1667,257063,2008-2011,fall,1028,12.44498385700389,,46.67530481,-112.0425928
1668,257063,2012-2015,winter,11,14.576363636363636,-0.03,46.67530481,-112.0425928
1669,257063,2012-2015,spring,12,13.915000000000001,-0.1,46.67530481,-112.0425928
1670,257063,2012-2015,summer,12,9.332500000000001,-0.07,46.67530481,-112.0425928
1671,257063,2012-2015,fall,11,12.282727272727271,-0.01,46.67530481,-112.0425928
1672,257063,2016-2019,winter,7,15.424285714285714,0.06,46.67530481,-112.0425928
1673,257063,2016-2019,spring,8,15.39,0.11,46.67530481,-112.0425928
1674,257063,2016-2019,summer,10,10.269,0.1,46.67530481,-112.0425928
1675,257063,2016-2019,fall,9,12.072222222222221,-0.02,46.67530481,-112.0425928
1676,257063,2020-2023,winter,4,14.2025,-0.08,46.67530481,-112.0425928
1677,257063,2020-2023,spring,14,14.027857142857142,-0.09,46.67530481,-112.0425928
1678,257063,2020-2023,summer,7,9.705714285714285,-0.05,46.67530481,-112.0425928
1679,257063,2020-2023,fall,3,12.39,0.03,46.67530481,-112.0425928
1680,257065,prior to 2000,winter,0,,,46.7236443,-111.9936754
1681,257065,prior to 2000,spring,0,,,46.7236443,-111.9936754
1682,257065,prior to 2000,summer,0,,,46.7236443,-111.9936754
1683,257065,prior to 2000,fall,0,,,46.7236443,-111.9936754
1684,257065,2000-2003,winter,0,,,46.7236443,-111.9936754
1685,257065,2000-2003,spring,0,,,46.7236443,-111.9936754
1686,257065,2000-2003,summer,0,,,46.7236443,-111.9936754
1687,257065,2000-2003,fall,0,,,46.7236443,-111.9936754
1688,257065,2004-2007,winter,0,,,46.7236443,-111.9936754
1689,257065,2004-2007,spring,0,,,46.7236443,-111.9936754
1690,257065,2004-2007,summer,0,,,46.7236443,-111.9936754
1691,257065,2004-2007,fall,0,,,46.7236443,-111.9936754
1692,257065,2008-2011,winter,1270,82.56294131023621,,46.7236443,-111.9936754
1693,257065,2008-2011,spring,1241,83.82864052054795,,46.7236443,-111.9936754
1694,257065,2008-2011,summer,1053,82.57999921367521,,46.7236443,-111.9936754
1695,257065,2008-2011,fall,1289,82.75253850659426,,46.7236443,-111.9936754
1696,257065,2012-2015,winter,0,,0.0,46.7236443,-111.9936754
1697,257065,2012-2015,spring,0,,0.0,46.7236443,-111.9936754
1698,257065,2012-2015,summer,0,,0.0,46.7236443,-111.9936754
1699,257065,2012-2015,fall,0,,0.0,46.7236443,-111.9936754
1700,257065,2016-2019,winter,3,106.80333333333333,0.29,46.7236443,-111.9936754
1701,257065,2016-2019,spring,3,104.10333333333334,0.24,46.7236443,-111.9936754
1702,257065,2016-2019,summer,1,111.47,0.35,46.7236443,-111.9936754
1703,257065,2016-2019,fall,1,110.37,0.33,46.7236443,-111.9936754
1704,257065,2020-2023,winter,2,65.57,-0.39,46.7236443,-111.9936754
1705,257065,2020-2023,spring,5,106.446,0.02,46.7236443,-111.9936754
1706,257065,2020-2023,summer,8,107.9575,-0.03,46.7236443,-111.9936754
1707,257065,2020-2023,fall,4,113.245,0.03,46.7236443,-111.9936754
1708,706014,prior to 2000,winter,22,26.451818181818183,,46.6485809,-112.1039605
1709,706014,prior to 2000,spring,28,27.249285714285715,,46.6485809,-112.1039605
1710,706014,prior to 2000,summer,25,28.304000000000002,,46.6485809,-112.1039605
1711,706014,prior to 2000,fall,25,26.692800000000002,,46.6485809,-112.1039605
1712,706014,2000-2003,winter,15,27.218666666666664,0.03,46.6485809,-112.1039605
1713,706014,2000-2003,spring,11,28.069999999999997,0.03,46.6485809,-112.1039605
1714,706014,2000-2003,summer,10,28.094,-0.01,46.6485809,-112.1039605
1715,706014,2000-2003,fall,10,27.580000000000002,0.03,46.6485809,-112.1039605
1716,706014,2004-2007,winter,10,27.124000000000002,-0.0,46.6485809,-112.1039605
1717,706014,2004-2007,spring,11,27.85090909090909,-0.01,46.6485809,-112.1039605
1718,706014,2004-2007,summer,10,29.018,0.03,46.6485809,-112.1039605
1719,706014,2004-2007,fall,9,27.142222222222223,-0.02,46.6485809,-112.1039605
1720,706014,2008-2011,winter,13,27.21846153846154,0.0,46.6485809,-112.1039605
1721,706014,2008-2011,spring,11,27.83818181818182,-0.0,46.6485809,-112.1039605
1722,706014,2008-2011,summer,13,25.213076923076922,-0.13,46.6485809,-112.1039605
1723,706014,2008-2011,fall,13,26.246153846153845,-0.03,46.6485809,-112.1039605
1724,706014,2012-2015,winter,12,26.617500000000003,-0.02,46.6485809,-112.1039605
1725,706014,2012-2015,spring,8,29.57875,0.06,46.6485809,-112.1039605
1726,706014,2012-2015,summer,9,36.08444444444444,0.43,46.6485809,-112.1039605
1727,706014,2012-2015,fall,12,28.261666666666667,0.08,46.6485809,-112.1039605
1728,706014,2016-2019,winter,10,27.599,0.04,46.6485809,-112.1039605
1729,706014,2016-2019,spring,11,24.029090909090908,-0.19,46.6485809,-112.1039605
1730,706014,2016-2019,summer,8,26.294999999999998,-0.27,46.6485809,-112.1039605
1731,706014,2016-2019,fall,9,25.64333333333333,-0.09,46.6485809,-112.1039605
1732,706014,2020-2023,winter,6,26.15833333333333,-0.05,46.6485809,-112.1039605
1733,706014,2020-2023,spring,6,31.308333333333334,0.3,46.6485809,-112.1039605
1734,706014,2020-2023,summer,3,34.31666666666667,0.31,46.6485809,-112.1039605
1735,706014,2020-2023,fall,4,27.38,0.07,46.6485809,-112.1039605
1736,706017,prior to 2000,winter,6,15.921666666666667,,46.6594,-112.0933
1737,706017,prior to 2000,spring,12,15.8775,,46.6594,-112.0933
1738,706017,prior to 2000,summer,10,16.037,,46.6594,-112.0933
1739,706017,prior to 2000,fall,9,15.92888888888889,,46.6594,-112.0933
1740,706017,2000-2003,winter,0,,0.0,46.6594,-112.0933
1741,706017,2000-2003,spring,0,,0.0,46.6594,-112.0933
1742,706017,2000-2003,summer,0,,0.0,46.6594,-112.0933
1743,706017,2000-2003,fall,0,,0.0,46.6594,-112.0933
1744,706017,2004-2007,winter,1,16.41,0.03,46.6594,-112.0933
1745,706017,2004-2007,spring,0,,0.0,46.6594,-112.0933
1746,706017,2004-2007,summer,0,,0.0,46.6594,-112.0933
1747,706017,2004-2007,fall,0,,0.0,46.6594,-112.0933
1748,706017,2008-2011,winter,451,17.598401640798226,0.07,46.6594,-112.0933
1749,706017,2008-2011,spring,978,17.227255746421267,0.09,46.6594,-112.0933
1750,706017,2008-2011,summer,1097,17.52435539562443,0.09,46.6594,-112.0933
1751,706017,2008-2011,fall,491,17.933849238289206,0.13,46.6594,-112.0933
1752,706017,2012-2015,winter,0,,0.0,46.6594,-112.0933
1753,706017,2012-2015,spring,0,,0.0,46.6594,-112.0933
1754,706017,2012-2015,summer,0,,0.0,46.6594,-112.0933
1755,706017,2012-2015,fall,0,,0.0,46.6594,-112.0933
1756,706017,2016-2019,winter,0,,0.0,46.6594,-112.0933
1757,706017,2016-2019,spring,0,,0.0,46.6594,-112.0933
1758,706017,2016-2019,summer,0,,0.0,46.6594,-112.0933
1759,706017,2016-2019,fall,0,,0.0,46.6594,-112.0933
1760,706017,2020-2023,winter,0,,0.0,46.6594,-112.0933
1761,706017,2020-2023,spring,0,,0.0,46.6594,-112.0933
1762,706017,2020-2023,summer,0,,0.0,46.6594,-112.0933
1763,706017,2020-2023,fall,0,,0.0,46.6594,-112.0933
1764,706032,prior to 2000,winter,11,44.67272727272727,,46.6322,-112.1333
1765,706032,prior to 2000,spring,12,49.208333333333336,,46.6322,-112.1333
1766,706032,prior to 2000,summer,12,51.78666666666667,,46.6322,-112.1333
1767,706032,prior to 2000,fall,12,48.715833333333336,,46.6322,-112.1333
1768,706032,2000-2003,winter,15,48.63133333333334,0.09,46.6322,-112.1333
1769,706032,2000-2003,spring,11,53.4,0.09,46.6322,-112.1333
1770,706032,2000-2003,summer,11,56.79636363636364,0.1,46.6322,-112.1333
1771,706032,2000-2003,fall,10,52.226,0.07,46.6322,-112.1333
1772,706032,2004-2007,winter,11,51.2,0.05,46.6322,-112.1333
1773,706032,2004-2007,spring,12,53.318333333333335,-0.0,46.6322,-112.1333
1774,706032,2004-2007,summer,10,58.431,0.03,46.6322,-112.1333
1775,706032,2004-2007,fall,10,55.163,0.06,46.6322,-112.1333
1776,706032,2008-2011,winter,12,51.16916666666666,-0.0,46.6322,-112.1333
1777,706032,2008-2011,spring,11,50.22090909090909,-0.06,46.6322,-112.1333
1778,706032,2008-2011,summer,10,54.934000000000005,-0.06,46.6322,-112.1333
1779,706032,2008-2011,fall,12,52.01583333333334,-0.06,46.6322,-112.1333
1780,706032,2012-2015,winter,12,45.705000000000005,-0.11,46.6322,-112.1333
1781,706032,2012-2015,spring,10,45.760000000000005,-0.09,46.6322,-112.1333
1782,706032,2012-2015,summer,10,51.001999999999995,-0.07,46.6322,-112.1333
1783,706032,2012-2015,fall,11,48.97727272727273,-0.06,46.6322,-112.1333
1784,706032,2016-2019,winter,10,45.647,-0.0,46.6322,-112.1333
1785,706032,2016-2019,spring,8,41.56125,-0.09,46.6322,-112.1333
1786,706032,2016-2019,summer,8,43.19875,-0.15,46.6322,-112.1333
1787,706032,2016-2019,fall,8,43.71,-0.11,46.6322,-112.1333
1788,706032,2020-2023,winter,6,41.55166666666667,-0.09,46.6322,-112.1333
1789,706032,2020-2023,spring,7,42.771428571428565,0.03,46.6322,-112.1333
1790,706032,2020-2023,summer,4,45.9,0.06,46.6322,-112.1333
1791,706032,2020-2023,fall,4,43.46,-0.01,46.6322,-112.1333
1792,706042,prior to 2000,winter,11,72.76727272727273,,46.58993408,-112.17584
1793,706042,prior to 2000,spring,12,72.50750000000001,,46.58993408,-112.17584
1794,706042,prior to 2000,summer,11,70.86545454545454,,46.58993408,-112.17584
1795,706042,prior to 2000,fall,13,73.10692307692308,,46.58993408,-112.17584
1796,706042,2000-2003,winter,15,78.43599999999999,0.08,46.58993408,-112.17584
1797,706042,2000-2003,spring,12,77.49916666666667,0.07,46.58993408,-112.17584
1798,706042,2000-2003,summer,11,78.49636363636364,0.11,46.58993408,-112.17584
1799,706042,2000-2003,fall,10,78.6,0.08,46.58993408,-112.17584
1800,706042,2004-2007,winter,9,78.20222222222222,-0.0,46.58993408,-112.17584
1801,706042,2004-2007,spring,9,78.32111111111111,0.01,46.58993408,-112.17584
1802,706042,2004-2007,summer,7,79.41,0.01,46.58993408,-112.17584
1803,706042,2004-2007,fall,6,79.24166666666666,0.01,46.58993408,-112.17584
1804,706042,2008-2011,winter,12,77.39333333333333,-0.01,46.58993408,-112.17584
1805,706042,2008-2011,spring,11,76.33181818181818,-0.03,46.58993408,-112.17584
1806,706042,2008-2011,summer,10,68.034,-0.14,46.58993408,-112.17584
1807,706042,2008-2011,fall,12,64.14833333333333,-0.19,46.58993408,-112.17584
1808,706042,2012-2015,winter,12,50.406666666666666,-0.35,46.58993408,-112.17584
1809,706042,2012-2015,spring,12,49.99916666666667,-0.34,46.58993408,-112.17584
1810,706042,2012-2015,summer,12,54.51666666666667,-0.2,46.58993408,-112.17584
1811,706042,2012-2015,fall,12,58.29583333333333,-0.09,46.58993408,-112.17584
1812,706042,2016-2019,winter,10,60.176,0.19,46.58993408,-112.17584
1813,706042,2016-2019,spring,10,49.354,-0.01,46.58993408,-112.17584
1814,706042,2016-2019,summer,10,44.676,-0.18,46.58993408,-112.17584
1815,706042,2016-2019,fall,9,50.21222222222222,-0.14,46.58993408,-112.17584
1816,706042,2020-2023,winter,5,26.46,-0.56,46.58993408,-112.17584
1817,706042,2020-2023,spring,7,37.544285714285714,-0.24,46.58993408,-112.17584
1818,706042,2020-2023,summer,4,32.1775,-0.28,46.58993408,-112.17584
1819,706042,2020-2023,fall,4,22.375,-0.55,46.58993408,-112.17584
1820,706051,prior to 2000,winter,4,31.945,,46.72898,-112.10659
